file_path,depression_angle,class,target_serial
data/raw/archive/Padded_imgs/ZIL131/HB19479 (copy).JPG,15,ZIL131,HB19479 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19479.JPG,15,ZIL131,HB19479
data/raw/archive/Padded_imgs/ZIL131/HB19481 (copy).JPG,15,ZIL131,HB19481 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19481.JPG,15,ZIL131,HB19481
data/raw/archive/Padded_imgs/ZIL131/HB19483 (copy).JPG,15,ZIL131,HB19483 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19483.JPG,15,ZIL131,HB19483
data/raw/archive/Padded_imgs/ZIL131/HB19487 (copy).JPG,15,ZIL131,HB19487 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19487.JPG,15,ZIL131,HB19487
data/raw/archive/Padded_imgs/ZIL131/HB19491 (copy).JPG,15,ZIL131,HB19491 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19491.JPG,15,ZIL131,HB19491
data/raw/archive/Padded_imgs/ZIL131/HB19495 (copy).JPG,15,ZIL131,HB19495 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19495.JPG,15,ZIL131,HB19495
data/raw/archive/Padded_imgs/ZIL131/HB19499 (copy).JPG,15,ZIL131,HB19499 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19499.JPG,15,ZIL131,HB19499
data/raw/archive/Padded_imgs/ZIL131/HB19501 (copy).JPG,15,ZIL131,HB19501 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19501.JPG,15,ZIL131,HB19501
data/raw/archive/Padded_imgs/ZIL131/HB19503 (copy).JPG,15,ZIL131,HB19503 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19503.JPG,15,ZIL131,HB19503
data/raw/archive/Padded_imgs/ZIL131/HB19505 (copy).JPG,15,ZIL131,HB19505 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19505.JPG,15,ZIL131,HB19505
data/raw/archive/Padded_imgs/ZIL131/HB19507 (copy).JPG,15,ZIL131,HB19507 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19507.JPG,15,ZIL131,HB19507
data/raw/archive/Padded_imgs/ZIL131/HB19508 (copy).JPG,15,ZIL131,HB19508 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19508.JPG,15,ZIL131,HB19508
data/raw/archive/Padded_imgs/ZIL131/HB19512 (copy).JPG,15,ZIL131,HB19512 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19512.JPG,15,ZIL131,HB19512
data/raw/archive/Padded_imgs/ZIL131/HB19514 (copy).JPG,15,ZIL131,HB19514 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19514.JPG,15,ZIL131,HB19514
data/raw/archive/Padded_imgs/ZIL131/HB19516 (copy).JPG,15,ZIL131,HB19516 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19516.JPG,15,ZIL131,HB19516
data/raw/archive/Padded_imgs/ZIL131/HB19518 (copy).JPG,15,ZIL131,HB19518 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19518.JPG,15,ZIL131,HB19518
data/raw/archive/Padded_imgs/ZIL131/HB19520 (copy).JPG,15,ZIL131,HB19520 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19520.JPG,15,ZIL131,HB19520
data/raw/archive/Padded_imgs/ZIL131/HB19522 (copy).JPG,15,ZIL131,HB19522 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19522.JPG,15,ZIL131,HB19522
data/raw/archive/Padded_imgs/ZIL131/HB19526 (copy).JPG,15,ZIL131,HB19526 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19526.JPG,15,ZIL131,HB19526
data/raw/archive/Padded_imgs/ZIL131/HB19528 (copy).JPG,15,ZIL131,HB19528 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19528.JPG,15,ZIL131,HB19528
data/raw/archive/Padded_imgs/ZIL131/HB19530 (copy).JPG,15,ZIL131,HB19530 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19530.JPG,15,ZIL131,HB19530
data/raw/archive/Padded_imgs/ZIL131/HB19534 (copy).JPG,15,ZIL131,HB19534 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19534.JPG,15,ZIL131,HB19534
data/raw/archive/Padded_imgs/ZIL131/HB19536 (copy).JPG,15,ZIL131,HB19536 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19536.JPG,15,ZIL131,HB19536
data/raw/archive/Padded_imgs/ZIL131/HB19538 (copy).JPG,15,ZIL131,HB19538 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19538.JPG,15,ZIL131,HB19538
data/raw/archive/Padded_imgs/ZIL131/HB19540 (copy).JPG,15,ZIL131,HB19540 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19540.JPG,15,ZIL131,HB19540
data/raw/archive/Padded_imgs/ZIL131/HB19542 (copy).JPG,15,ZIL131,HB19542 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19542.JPG,15,ZIL131,HB19542
data/raw/archive/Padded_imgs/ZIL131/HB19544 (copy).JPG,15,ZIL131,HB19544 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19544.JPG,15,ZIL131,HB19544
data/raw/archive/Padded_imgs/ZIL131/HB19545 (copy).JPG,15,ZIL131,HB19545 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19545.JPG,15,ZIL131,HB19545
data/raw/archive/Padded_imgs/ZIL131/HB19547 (copy).JPG,15,ZIL131,HB19547 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19547.JPG,15,ZIL131,HB19547
data/raw/archive/Padded_imgs/ZIL131/HB19549 (copy).JPG,15,ZIL131,HB19549 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19549.JPG,15,ZIL131,HB19549
data/raw/archive/Padded_imgs/ZIL131/HB19551 (copy).JPG,15,ZIL131,HB19551 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19551.JPG,15,ZIL131,HB19551
data/raw/archive/Padded_imgs/ZIL131/HB19553 (copy).JPG,15,ZIL131,HB19553 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19553.JPG,15,ZIL131,HB19553
data/raw/archive/Padded_imgs/ZIL131/HB19555 (copy).JPG,15,ZIL131,HB19555 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19555.JPG,15,ZIL131,HB19555
data/raw/archive/Padded_imgs/ZIL131/HB19557 (copy).JPG,15,ZIL131,HB19557 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19557.JPG,15,ZIL131,HB19557
data/raw/archive/Padded_imgs/ZIL131/HB19559 (copy).JPG,15,ZIL131,HB19559 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19559.JPG,15,ZIL131,HB19559
data/raw/archive/Padded_imgs/ZIL131/HB19561 (copy).JPG,15,ZIL131,HB19561 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19561.JPG,15,ZIL131,HB19561
data/raw/archive/Padded_imgs/ZIL131/HB19563 (copy).JPG,15,ZIL131,HB19563 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19563.JPG,15,ZIL131,HB19563
data/raw/archive/Padded_imgs/ZIL131/HB19567 (copy).JPG,15,ZIL131,HB19567 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19567.JPG,15,ZIL131,HB19567
data/raw/archive/Padded_imgs/ZIL131/HB19569 (copy).JPG,15,ZIL131,HB19569 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19569.JPG,15,ZIL131,HB19569
data/raw/archive/Padded_imgs/ZIL131/HB19571 (copy).JPG,15,ZIL131,HB19571 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19571.JPG,15,ZIL131,HB19571
data/raw/archive/Padded_imgs/ZIL131/HB19573 (copy).JPG,15,ZIL131,HB19573 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19573.JPG,15,ZIL131,HB19573
data/raw/archive/Padded_imgs/ZIL131/HB19575 (copy).JPG,15,ZIL131,HB19575 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19575.JPG,15,ZIL131,HB19575
data/raw/archive/Padded_imgs/ZIL131/HB19579 (copy).JPG,15,ZIL131,HB19579 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19579.JPG,15,ZIL131,HB19579
data/raw/archive/Padded_imgs/ZIL131/HB19581 (copy).JPG,15,ZIL131,HB19581 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19581.JPG,15,ZIL131,HB19581
data/raw/archive/Padded_imgs/ZIL131/HB19583 (copy).JPG,15,ZIL131,HB19583 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19583.JPG,15,ZIL131,HB19583
data/raw/archive/Padded_imgs/ZIL131/HB19780 (copy).JPG,15,ZIL131,HB19780 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19780.JPG,15,ZIL131,HB19780
data/raw/archive/Padded_imgs/ZIL131/HB19781 (copy).JPG,15,ZIL131,HB19781 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19781.JPG,15,ZIL131,HB19781
data/raw/archive/Padded_imgs/ZIL131/HB19782 (copy).JPG,15,ZIL131,HB19782 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19782.JPG,15,ZIL131,HB19782
data/raw/archive/Padded_imgs/ZIL131/HB19783 (copy).JPG,15,ZIL131,HB19783 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19783.JPG,15,ZIL131,HB19783
data/raw/archive/Padded_imgs/ZIL131/HB19784 (copy).JPG,15,ZIL131,HB19784 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19784.JPG,15,ZIL131,HB19784
data/raw/archive/Padded_imgs/ZIL131/HB19785 (copy).JPG,15,ZIL131,HB19785 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19785.JPG,15,ZIL131,HB19785
data/raw/archive/Padded_imgs/ZIL131/HB19786 (copy).JPG,15,ZIL131,HB19786 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19786.JPG,15,ZIL131,HB19786
data/raw/archive/Padded_imgs/ZIL131/HB19787 (copy).JPG,15,ZIL131,HB19787 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19787.JPG,15,ZIL131,HB19787
data/raw/archive/Padded_imgs/ZIL131/HB19788 (copy).JPG,15,ZIL131,HB19788 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19788.JPG,15,ZIL131,HB19788
data/raw/archive/Padded_imgs/ZIL131/HB19789 (copy).JPG,15,ZIL131,HB19789 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19789.JPG,15,ZIL131,HB19789
data/raw/archive/Padded_imgs/ZIL131/HB19790 (copy).JPG,15,ZIL131,HB19790 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19790.JPG,15,ZIL131,HB19790
data/raw/archive/Padded_imgs/ZIL131/HB19791 (copy).JPG,15,ZIL131,HB19791 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19791.JPG,15,ZIL131,HB19791
data/raw/archive/Padded_imgs/ZIL131/HB19792 (copy).JPG,15,ZIL131,HB19792 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19792.JPG,15,ZIL131,HB19792
data/raw/archive/Padded_imgs/ZIL131/HB19793 (copy).JPG,15,ZIL131,HB19793 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19793.JPG,15,ZIL131,HB19793
data/raw/archive/Padded_imgs/ZIL131/HB19794 (copy).JPG,15,ZIL131,HB19794 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19794.JPG,15,ZIL131,HB19794
data/raw/archive/Padded_imgs/ZIL131/HB19795 (copy).JPG,15,ZIL131,HB19795 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19795.JPG,15,ZIL131,HB19795
data/raw/archive/Padded_imgs/ZIL131/HB19797 (copy).JPG,15,ZIL131,HB19797 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19797.JPG,15,ZIL131,HB19797
data/raw/archive/Padded_imgs/ZIL131/HB19798 (copy).JPG,15,ZIL131,HB19798 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19798.JPG,15,ZIL131,HB19798
data/raw/archive/Padded_imgs/ZIL131/HB19799 (copy).JPG,15,ZIL131,HB19799 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19799.JPG,15,ZIL131,HB19799
data/raw/archive/Padded_imgs/ZIL131/HB19801 (copy).JPG,15,ZIL131,HB19801 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19801.JPG,15,ZIL131,HB19801
data/raw/archive/Padded_imgs/ZIL131/HB19803 (copy).JPG,15,ZIL131,HB19803 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19803.JPG,15,ZIL131,HB19803
data/raw/archive/Padded_imgs/ZIL131/HB19804 (copy).JPG,15,ZIL131,HB19804 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19804.JPG,15,ZIL131,HB19804
data/raw/archive/Padded_imgs/ZIL131/HB19805 (copy).JPG,15,ZIL131,HB19805 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19805.JPG,15,ZIL131,HB19805
data/raw/archive/Padded_imgs/ZIL131/HB19806 (copy).JPG,15,ZIL131,HB19806 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19806.JPG,15,ZIL131,HB19806
data/raw/archive/Padded_imgs/ZIL131/HB19807 (copy).JPG,15,ZIL131,HB19807 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19807.JPG,15,ZIL131,HB19807
data/raw/archive/Padded_imgs/ZIL131/HB19808 (copy).JPG,15,ZIL131,HB19808 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19808.JPG,15,ZIL131,HB19808
data/raw/archive/Padded_imgs/ZIL131/HB19809 (copy).JPG,15,ZIL131,HB19809 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19809.JPG,15,ZIL131,HB19809
data/raw/archive/Padded_imgs/ZIL131/HB19810 (copy).JPG,15,ZIL131,HB19810 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19810.JPG,15,ZIL131,HB19810
data/raw/archive/Padded_imgs/ZIL131/HB19811 (copy).JPG,15,ZIL131,HB19811 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19811.JPG,15,ZIL131,HB19811
data/raw/archive/Padded_imgs/ZIL131/HB19812 (copy).JPG,15,ZIL131,HB19812 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19812.JPG,15,ZIL131,HB19812
data/raw/archive/Padded_imgs/ZIL131/HB19813 (copy).JPG,15,ZIL131,HB19813 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19813.JPG,15,ZIL131,HB19813
data/raw/archive/Padded_imgs/ZIL131/HB19814 (copy).JPG,15,ZIL131,HB19814 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19814.JPG,15,ZIL131,HB19814
data/raw/archive/Padded_imgs/ZIL131/HB19816 (copy).JPG,15,ZIL131,HB19816 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19816.JPG,15,ZIL131,HB19816
data/raw/archive/Padded_imgs/ZIL131/HB19817 (copy).JPG,17,ZIL131,HB19817 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19817.JPG,17,ZIL131,HB19817
data/raw/archive/Padded_imgs/ZIL131/HB19818 (copy).JPG,15,ZIL131,HB19818 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19818.JPG,15,ZIL131,HB19818
data/raw/archive/Padded_imgs/ZIL131/HB19820 (copy).JPG,15,ZIL131,HB19820 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19820.JPG,15,ZIL131,HB19820
data/raw/archive/Padded_imgs/ZIL131/HB19821 (copy).JPG,15,ZIL131,HB19821 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19821.JPG,15,ZIL131,HB19821
data/raw/archive/Padded_imgs/ZIL131/HB19822 (copy).JPG,15,ZIL131,HB19822 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19822.JPG,15,ZIL131,HB19822
data/raw/archive/Padded_imgs/ZIL131/HB19823 (copy).JPG,15,ZIL131,HB19823 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19823.JPG,15,ZIL131,HB19823
data/raw/archive/Padded_imgs/ZIL131/HB19824 (copy).JPG,15,ZIL131,HB19824 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19824.JPG,15,ZIL131,HB19824
data/raw/archive/Padded_imgs/ZIL131/HB19825 (copy).JPG,15,ZIL131,HB19825 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19825.JPG,15,ZIL131,HB19825
data/raw/archive/Padded_imgs/ZIL131/HB19826 (copy).JPG,15,ZIL131,HB19826 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19826.JPG,15,ZIL131,HB19826
data/raw/archive/Padded_imgs/ZIL131/HB19827 (copy).JPG,15,ZIL131,HB19827 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19827.JPG,15,ZIL131,HB19827
data/raw/archive/Padded_imgs/ZIL131/HB19828 (copy).JPG,15,ZIL131,HB19828 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19828.JPG,15,ZIL131,HB19828
data/raw/archive/Padded_imgs/ZIL131/HB19829 (copy).JPG,15,ZIL131,HB19829 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19829.JPG,15,ZIL131,HB19829
data/raw/archive/Padded_imgs/ZIL131/HB19830 (copy).JPG,15,ZIL131,HB19830 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19830.JPG,15,ZIL131,HB19830
data/raw/archive/Padded_imgs/ZIL131/HB19831 (copy).JPG,15,ZIL131,HB19831 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19831.JPG,15,ZIL131,HB19831
data/raw/archive/Padded_imgs/ZIL131/HB19833 (copy).JPG,15,ZIL131,HB19833 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19833.JPG,15,ZIL131,HB19833
data/raw/archive/Padded_imgs/ZIL131/HB19834 (copy).JPG,15,ZIL131,HB19834 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19834.JPG,15,ZIL131,HB19834
data/raw/archive/Padded_imgs/ZIL131/HB19835 (copy).JPG,15,ZIL131,HB19835 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19835.JPG,15,ZIL131,HB19835
data/raw/archive/Padded_imgs/ZIL131/HB19836 (copy).JPG,15,ZIL131,HB19836 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19836.JPG,15,ZIL131,HB19836
data/raw/archive/Padded_imgs/ZIL131/HB19838 (copy).JPG,15,ZIL131,HB19838 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19838.JPG,15,ZIL131,HB19838
data/raw/archive/Padded_imgs/ZIL131/HB19839 (copy).JPG,15,ZIL131,HB19839 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19839.JPG,15,ZIL131,HB19839
data/raw/archive/Padded_imgs/ZIL131/HB19840 (copy).JPG,15,ZIL131,HB19840 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19840.JPG,15,ZIL131,HB19840
data/raw/archive/Padded_imgs/ZIL131/HB19841 (copy).JPG,15,ZIL131,HB19841 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19841.JPG,15,ZIL131,HB19841
data/raw/archive/Padded_imgs/ZIL131/HB19842 (copy).JPG,15,ZIL131,HB19842 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19842.JPG,15,ZIL131,HB19842
data/raw/archive/Padded_imgs/ZIL131/HB19843 (copy).JPG,15,ZIL131,HB19843 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19843.JPG,15,ZIL131,HB19843
data/raw/archive/Padded_imgs/ZIL131/HB19844 (copy).JPG,15,ZIL131,HB19844 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19844.JPG,15,ZIL131,HB19844
data/raw/archive/Padded_imgs/ZIL131/HB19845 (copy).JPG,15,ZIL131,HB19845 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19845.JPG,15,ZIL131,HB19845
data/raw/archive/Padded_imgs/ZIL131/HB19846 (copy).JPG,15,ZIL131,HB19846 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19846.JPG,15,ZIL131,HB19846
data/raw/archive/Padded_imgs/ZIL131/HB19847 (copy).JPG,15,ZIL131,HB19847 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19847.JPG,15,ZIL131,HB19847
data/raw/archive/Padded_imgs/ZIL131/HB19848 (copy).JPG,15,ZIL131,HB19848 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19848.JPG,15,ZIL131,HB19848
data/raw/archive/Padded_imgs/ZIL131/HB19849 (copy).JPG,15,ZIL131,HB19849 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19849.JPG,15,ZIL131,HB19849
data/raw/archive/Padded_imgs/ZIL131/HB19850 (copy).JPG,15,ZIL131,HB19850 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19850.JPG,15,ZIL131,HB19850
data/raw/archive/Padded_imgs/ZIL131/HB19851 (copy).JPG,15,ZIL131,HB19851 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19851.JPG,15,ZIL131,HB19851
data/raw/archive/Padded_imgs/ZIL131/HB19852 (copy).JPG,15,ZIL131,HB19852 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19852.JPG,15,ZIL131,HB19852
data/raw/archive/Padded_imgs/ZIL131/HB19853 (copy).JPG,15,ZIL131,HB19853 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19853.JPG,15,ZIL131,HB19853
data/raw/archive/Padded_imgs/ZIL131/HB19854 (copy).JPG,15,ZIL131,HB19854 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19854.JPG,15,ZIL131,HB19854
data/raw/archive/Padded_imgs/ZIL131/HB19855 (copy).JPG,15,ZIL131,HB19855 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19855.JPG,15,ZIL131,HB19855
data/raw/archive/Padded_imgs/ZIL131/HB19856 (copy).JPG,15,ZIL131,HB19856 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19856.JPG,15,ZIL131,HB19856
data/raw/archive/Padded_imgs/ZIL131/HB19857 (copy).JPG,15,ZIL131,HB19857 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19857.JPG,15,ZIL131,HB19857
data/raw/archive/Padded_imgs/ZIL131/HB19858 (copy).JPG,15,ZIL131,HB19858 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19858.JPG,15,ZIL131,HB19858
data/raw/archive/Padded_imgs/ZIL131/HB19859 (copy).JPG,15,ZIL131,HB19859 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19859.JPG,15,ZIL131,HB19859
data/raw/archive/Padded_imgs/ZIL131/HB19860 (copy).JPG,15,ZIL131,HB19860 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19860.JPG,15,ZIL131,HB19860
data/raw/archive/Padded_imgs/ZIL131/HB19861 (copy).JPG,15,ZIL131,HB19861 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19861.JPG,15,ZIL131,HB19861
data/raw/archive/Padded_imgs/ZIL131/HB19862 (copy).JPG,15,ZIL131,HB19862 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19862.JPG,15,ZIL131,HB19862
data/raw/archive/Padded_imgs/ZIL131/HB19863 (copy).JPG,15,ZIL131,HB19863 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19863.JPG,15,ZIL131,HB19863
data/raw/archive/Padded_imgs/ZIL131/HB19864 (copy).JPG,15,ZIL131,HB19864 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19864.JPG,15,ZIL131,HB19864
data/raw/archive/Padded_imgs/ZIL131/HB19865 (copy).JPG,15,ZIL131,HB19865 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19865.JPG,15,ZIL131,HB19865
data/raw/archive/Padded_imgs/ZIL131/HB19867 (copy).JPG,15,ZIL131,HB19867 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19867.JPG,15,ZIL131,HB19867
data/raw/archive/Padded_imgs/ZIL131/HB19868 (copy).JPG,15,ZIL131,HB19868 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19868.JPG,15,ZIL131,HB19868
data/raw/archive/Padded_imgs/ZIL131/HB19869 (copy).JPG,15,ZIL131,HB19869 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19869.JPG,15,ZIL131,HB19869
data/raw/archive/Padded_imgs/ZIL131/HB19871 (copy).JPG,15,ZIL131,HB19871 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19871.JPG,15,ZIL131,HB19871
data/raw/archive/Padded_imgs/ZIL131/HB19872 (copy).JPG,15,ZIL131,HB19872 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19872.JPG,15,ZIL131,HB19872
data/raw/archive/Padded_imgs/ZIL131/HB19873 (copy).JPG,15,ZIL131,HB19873 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19873.JPG,15,ZIL131,HB19873
data/raw/archive/Padded_imgs/ZIL131/HB19874 (copy).JPG,15,ZIL131,HB19874 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19874.JPG,15,ZIL131,HB19874
data/raw/archive/Padded_imgs/ZIL131/HB19875 (copy).JPG,15,ZIL131,HB19875 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19875.JPG,15,ZIL131,HB19875
data/raw/archive/Padded_imgs/ZIL131/HB19876 (copy).JPG,15,ZIL131,HB19876 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19876.JPG,15,ZIL131,HB19876
data/raw/archive/Padded_imgs/ZIL131/HB19877 (copy).JPG,15,ZIL131,HB19877 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19877.JPG,15,ZIL131,HB19877
data/raw/archive/Padded_imgs/ZIL131/HB19878 (copy).JPG,15,ZIL131,HB19878 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19878.JPG,15,ZIL131,HB19878
data/raw/archive/Padded_imgs/ZIL131/HB19879 (copy).JPG,15,ZIL131,HB19879 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19879.JPG,15,ZIL131,HB19879
data/raw/archive/Padded_imgs/ZIL131/HB19880 (copy).JPG,15,ZIL131,HB19880 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19880.JPG,15,ZIL131,HB19880
data/raw/archive/Padded_imgs/ZIL131/HB19881 (copy).JPG,15,ZIL131,HB19881 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19881.JPG,15,ZIL131,HB19881
data/raw/archive/Padded_imgs/ZIL131/HB19882 (copy).JPG,15,ZIL131,HB19882 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19882.JPG,15,ZIL131,HB19882
data/raw/archive/Padded_imgs/ZIL131/HB19883 (copy).JPG,15,ZIL131,HB19883 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19883.JPG,15,ZIL131,HB19883
data/raw/archive/Padded_imgs/ZIL131/HB19884 (copy).JPG,15,ZIL131,HB19884 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19884.JPG,15,ZIL131,HB19884
data/raw/archive/Padded_imgs/ZIL131/HB19885 (copy).JPG,15,ZIL131,HB19885 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19885.JPG,15,ZIL131,HB19885
data/raw/archive/Padded_imgs/ZIL131/HB19887 (copy).JPG,15,ZIL131,HB19887 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19887.JPG,15,ZIL131,HB19887
data/raw/archive/Padded_imgs/ZIL131/HB19888 (copy).JPG,15,ZIL131,HB19888 (copy)
data/raw/archive/Padded_imgs/ZIL131/HB19888.JPG,15,ZIL131,HB19888
